row_id,food_category,food_department,food_family,store_sales(in millions),store_cost(in millions),unit_sales(in millions),promotion_name,sales_country,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at home(approx),avg. yearly_income,num_children_at_home,avg_cars_at home(approx).1,brand_name,SRP,gross_weight,net_weight,recyclable_package,low_fat,units_per_case,store_type,store_city,store_state,store_sqft,grocery_sqft,frozen_sqft,meat_sqft,coffee_bar,video_store,salad_bar,prepared_food,florist,media_type,cost
30556,Bathroom Products,Health and Hygiene,Non-Consumable,3.78,1.8144,2,Three for One,Mexico,M,M,2,Partial High School,Normal,Manual,N,0,$10K - $30K,2,0,Consolidated,1.89,16.5,13.5,1,0,5,Supermarket,Orizaba,Veracruz,34791,26354,5062,3375,0,0,1,1,0,In-Store Coupon,125.48
30557,Seafood,Seafood,Food,8.37,3.4317,3,Price Smashers,Canada,S,F,5,High School Degree,Bronze,Skilled Manual,Y,1,$30K - $50K,0,1,Amigo,2.79,7.92,6.92,0,1,9,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Street Handout,95.45
30558,Dairy,Dairy,Food,5.42,1.6802,2,You Save Days,USA,S,M,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,1,Even Better,2.71,17.1,15.1,1,1,26,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,Bulk Mail,131.81
30559,Snack Foods,Snack Foods,Food,9.75,4.095,3,Three for One,Mexico,M,F,1,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,1,2,Fast,3.25,11.3,8.3,1,0,24,Supermarket,Orizaba,Veracruz,34791,26354,5062,3375,0,0,1,1,0,In-Store Coupon,125.48
30560,Vegetables,Produce,Food,2.01,0.9246,3,Bye Bye Baby,Canada,M,M,2,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,0,Tri-State,0.67,17.5,14.5,0,0,30,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Sunday Paper,138.18
30561,Side Dishes,Deli,Food,6.99,3.0756,3,Sales Days,USA,S,F,1,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,1,Moms,2.33,10.3,8.3,1,1,23,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,Bulk Mail,116.74
30562,Bread,Baked Goods,Food,3.66,1.7568,2,Sale Winners,Mexico,S,M,1,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,2,Sphinx,1.83,16,14,1,0,5,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,In-Store Coupon,99.38
30563,Beer and Wine,Alcoholic Beverages,Drink,2.73,1.2285,3,Sales Days,USA,M,F,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,4,Pearl,0.91,11.6,8.6,0,0,33,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,Bulk Mail,116.74
30564,Beer and Wine,Alcoholic Beverages,Drink,5.1,2.397,3,One Day Sale,USA,M,F,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,4,Portsmouth,1.7,11.2,9.19,1,0,28,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,In-Store Coupon,93.07
30565,Fruit,Produce,Food,3.48,1.4616,2,Two Day Sale,USA,S,F,1,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,2,Tell Tale,1.74,13.8,11.8,0,0,16,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,"Daily Paper, Radio",112.52
30566,Cleaning Supplies,Household,Non-Consumable,1.86,0.6138,2,Price Savers,USA,S,F,1,Bachelors Degree,Silver,Professional,N,3,$70K - $90K,0,3,Red Wing,0.93,14,12,0,0,3,Supermarket,Los Angeles,CA,23598,14210,5633,3755,0,0,0,0,1,Cash Register Handout,128.2
30567,Meat,Deli,Food,6.99,2.2368,3,One Day Sale,USA,S,M,4,Partial High School,Bronze,Management,N,2,$130K - $150K,0,2,Red Spade,2.33,19.1,16.1,0,0,22,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,"Daily Paper, Radio, TV",131.75
30568,Pain Relievers,Health and Hygiene,Non-Consumable,5.49,1.7019,3,Super Duper Savers,USA,M,M,3,High School Degree,Bronze,Manual,N,4,$30K - $50K,1,4,Consolidated,1.83,13.6,11.6,1,0,15,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,Cash Register Handout,129.5
30569,Meat,Deli,Food,11.48,3.444,4,Pick Your Savings,Mexico,M,F,4,High School Degree,Golden,Skilled Manual,N,3,$30K - $50K,3,3,American,2.87,15.8,13.8,1,0,5,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,Radio,56.49
30570,Beer and Wine,Alcoholic Beverages,Drink,7.11,3.0573,3,Shelf Emptiers,Mexico,M,F,1,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,1,Good,2.37,12,9,1,0,31,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,"Daily Paper, Radio",147.82
30571,Fruit,Produce,Food,7.58,3.411,2,Sales Galore,USA,M,M,5,Bachelors Degree,Bronze,Professional,N,3,$70K - $90K,0,3,Tell Tale,3.79,13.9,11.8,1,1,22,Deluxe Supermarket,Tacoma,WA,33858,22123,7041,4694,1,0,1,1,1,Product Attachment,149.08
30572,Cleaning Supplies,Household,Non-Consumable,5.73,1.9482,3,Double Down Sale,Canada,S,M,1,High School Degree,Silver,Manual,Y,2,$30K - $50K,0,2,High Quality,1.91,21.9,18.8,1,0,10,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Radio,53.21
30573,Snack Foods,Snack Foods,Food,5.55,2.3865,3,Saving Days,Mexico,S,F,2,Partial High School,Bronze,Manual,N,2,$50K - $70K,0,2,Nationeel,1.85,10.4,7.39,1,1,18,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,"Daily Paper, Radio, TV",90.65
30574,Candles,Household,Non-Consumable,4.74,1.8012,3,Pick Your Savings,Mexico,M,F,1,Partial College,Bronze,Professional,Y,3,$30K - $50K,1,3,High Quality,1.58,9.85,7.85,0,0,5,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,"Sunday Paper, Radio, TV",141.38
30575,Breakfast Foods,Breakfast Foods,Food,4.62,2.1714,3,Two Day Sale,USA,M,M,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,1,0,Jeffers,1.54,8.9,6.89,1,1,14,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Radio,91.28
30576,Meat,Deli,Food,3.12,1.5288,4,Mystery Sale,Mexico,S,F,2,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,2,American,0.78,14.2,11.1,1,0,19,Supermarket,Acapulco,Guerrero,23593,17475,3671,2447,0,0,0,0,0,"Sunday Paper, Radio",137.47
30577,Dairy,Dairy,Food,7.2,3.168,4,Two Day Sale,Mexico,M,M,3,Partial High School,Bronze,Management,Y,3,$130K - $150K,2,3,Carlson,1.8,12.2,9.19,1,1,17,Mid-Size Grocery,Hidalgo,Zacatecas,38382,30351,4819,3213,0,0,0,0,0,Radio,94.79
30578,Kitchen Products,Household,Non-Consumable,11.6,4.872,4,One Day Sale,Mexico,M,F,3,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,2,3,Red Wing,2.9,7.57,5.57,1,0,15,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,Street Handout,146.72
30579,Snack Foods,Snack Foods,Food,9.63,4.6224,3,Price Destroyers,USA,M,F,1,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,2,Best Choice,3.21,18.8,17.7,1,0,22,Supermarket,Los Angeles,CA,23598,14210,5633,3755,0,0,0,0,1,TV,135.92
30580,Paper Products,Household,Non-Consumable,5.18,2.0202,2,Super Duper Savers,USA,M,F,4,High School Degree,Bronze,Manual,N,4,$30K - $50K,1,4,Sunset,2.59,9.43,7.43,0,0,20,Deluxe Supermarket,Tacoma,WA,33858,22123,7041,4694,1,0,1,1,1,Sunday Paper,69.65
30581,Hygiene,Health and Hygiene,Non-Consumable,1.8,0.612,3,Sale Winners,Mexico,S,F,1,Partial High School,Normal,Manual,N,0,$10K - $30K,0,0,Steady,0.6,11.5,10.5,0,0,30,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,In-Store Coupon,99.38
30582,Hardware,Household,Non-Consumable,6.84,3.0096,3,Saving Days,Mexico,S,M,2,Partial High School,Silver,Skilled Manual,N,4,$30K - $50K,0,4,Cormorant,2.28,9.63,8.63,1,0,21,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,"Daily Paper, Radio, TV",90.65
30583,Vegetables,Canned Foods,Food,7.47,3.5856,3,Go For It,USA,S,M,3,Bachelors Degree,Bronze,Professional,N,1,$50K - $70K,0,1,Just Right,2.49,8.02,5.02,1,0,20,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Product Attachment,119.3
30584,Candy,Snacks,Food,3.92,1.5288,4,Two for One,USA,M,F,3,Bachelors Degree,Golden,Professional,Y,3,$50K - $70K,3,3,Musial,0.98,13.5,12.5,0,1,9,Deluxe Supermarket,Tacoma,WA,33858,22123,7041,4694,1,0,1,1,1,Product Attachment,59.83
30585,Vegetables,Produce,Food,1.71,0.7866,3,Money Savers,Canada,M,M,5,Graduate Degree,Bronze,Professional,Y,3,$110K - $130K,1,3,Ebony,0.57,21.7,19.7,1,0,22,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Sunday Paper,107.2
30586,Snack Foods,Snack Foods,Food,7.38,3.69,3,Sale Winners,Mexico,S,M,3,Bachelors Degree,Golden,Professional,N,3,$130K - $150K,0,3,Best Choice,2.46,18.6,16.6,1,0,1,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,In-Store Coupon,99.38
30587,Carbonated Beverages,Beverages,Drink,3.84,1.92,4,Double Down Sale,USA,M,M,4,Partial High School,Golden,Professional,Y,4,$90K - $110K,4,4,Excellent,0.96,15.5,14.5,0,0,29,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,Radio,50.79
30588,Jams and Jellies,Baking Goods,Food,5.3,2.226,2,Weekend Markdown,USA,S,M,0,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,4,Landslide,2.65,11.3,9.3,0,0,20,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Street Handout,117.4
30589,Frozen Desserts,Frozen Foods,Food,4.88,1.8056,4,Sale Winners,Mexico,M,M,1,Bachelors Degree,Bronze,Professional,N,1,$110K - $130K,0,1,PigTail,1.22,12.6,10.6,0,1,23,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,In-Store Coupon,99.38
30590,Vegetables,Produce,Food,2.01,0.9447,3,Super Duper Savers,Canada,S,M,1,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,1,Tri-State,0.67,17.5,14.5,0,0,30,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Street Handout,51
30591,Hot Beverages,Beverages,Drink,11.84,4.0256,4,Price Savers,Mexico,M,F,1,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,1,2,Plato,2.96,9.43,7.43,1,0,32,Supermarket,Orizaba,Veracruz,34791,26354,5062,3375,0,0,1,1,0,TV,77.72
30592,Specialty,Produce,Food,3.87,1.7802,3,Dollar Cutters,USA,S,F,3,Bachelors Degree,Bronze,Management,N,4,$50K - $70K,0,4,Ebony,1.29,19.4,17.3,0,1,32,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Street Handout,131.46
30593,Paper Products,Household,Non-Consumable,3.64,1.6744,2,Price Savers,USA,S,M,3,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,4,Denny,1.82,6.03,4.03,0,0,4,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,In-Store Coupon,81.85
30594,Pain Relievers,Health and Hygiene,Non-Consumable,4.98,1.9422,2,Savings Galore,USA,M,F,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,4,Hilltop,2.49,6.49,4.48,1,0,10,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,"Sunday Paper, Radio",136.57
30595,Vegetables,Canned Foods,Food,2.16,0.756,3,Cash Register Lottery,USA,M,F,2,Partial College,Golden,Professional,Y,1,$130K - $150K,1,1,Pleasant,0.72,9.71,7.71,1,0,26,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,"Daily Paper, Radio",59.86
30596,Snack Foods,Snack Foods,Food,7.02,2.1762,3,High Roller Savings,USA,M,F,4,High School Degree,Bronze,Manual,N,2,$30K - $50K,2,2,Nationeel,2.34,17,15,1,1,31,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,"Daily Paper, Radio, TV",68.15
30597,Bread,Baked Goods,Food,3.78,1.701,3,Go For It,USA,M,M,4,High School Degree,Silver,Manual,Y,3,$30K - $50K,4,3,Modell,1.26,10.3,9.3,1,1,10,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Product Attachment,119.3
30598,Vegetables,Produce,Food,4.95,2.376,3,Best Savings,USA,M,M,3,Bachelors Degree,Bronze,Professional,Y,3,$110K - $130K,2,3,Tell Tale,1.65,13.4,11.3,0,1,24,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,"Daily Paper, Radio, TV",53.82
30599,Beer and Wine,Alcoholic Beverages,Drink,15.64,6.8816,4,Save-It Sale,USA,M,M,3,Partial High School,Bronze,Skilled Manual,Y,1,$10K - $30K,3,1,Good,3.91,7.07,6.07,1,0,2,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,"Daily Paper, Radio, TV",89.37
30600,Dairy,Dairy,Food,5.88,2.7048,4,Free For All,USA,S,F,1,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,2,Club,1.47,8.41,5.4,0,1,9,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Daily Paper,52.06
30601,Fruit,Produce,Food,8,2.56,5,Double Down Sale,Canada,M,F,4,Bachelors Degree,Golden,Professional,Y,3,$50K - $70K,4,3,High Top,1.6,13.6,10.6,0,0,31,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Radio,53.21
30602,Vegetables,Produce,Food,10.92,4.0404,3,I Cant Believe It Sale,Canada,S,M,2,Partial High School,Bronze,Management,Y,1,$90K - $110K,0,1,Tri-State,3.64,12,10,1,1,11,Mid-Size Grocery,Victoria,BC,34452,27463,4193,2795,1,0,0,0,1,TV,52.77
30603,Candy,Snacks,Food,7.6,2.66,4,Best Savings,USA,S,F,4,Partial High School,Silver,Professional,N,2,$150K +,0,2,Choice,1.9,18.4,17.3,1,0,20,Supermarket,Los Angeles,CA,23598,14210,5633,3755,0,0,0,0,1,"Daily Paper, Radio, TV",53.82
30604,Hardware,Household,Non-Consumable,9.88,4.6436,4,Bag Stuffers,USA,S,M,4,Bachelors Degree,Bronze,Professional,Y,3,$70K - $90K,0,3,Cormorant,2.47,12.6,11.6,1,0,10,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,Product Attachment,82.62
30605,Frozen Desserts,Frozen Foods,Food,6.42,2.3112,2,Bag Stuffers,USA,S,F,1,High School Degree,Silver,Manual,N,3,$50K - $70K,0,3,Imagine,3.21,8.47,6.47,0,1,5,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,Product Attachment,82.62
30606,Baking Goods,Baking Goods,Food,6.4,2.048,4,Double Your Savings,USA,S,F,3,Partial College,Bronze,Clerical,N,2,$50K - $70K,0,2,Super,1.6,10.6,8.6,0,0,5,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Radio,94.43
30607,Beer and Wine,Alcoholic Beverages,Drink,11.37,5.4576,3,Price Savers,USA,S,F,4,Partial High School,Bronze,Professional,Y,3,$90K - $110K,0,3,Portsmouth,3.79,16.3,15.2,1,0,5,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Product Attachment,62.27
30608,Baking Goods,Baking Goods,Food,14.84,5.0456,4,Price Slashers,USA,S,F,4,High School Degree,Normal,Skilled Manual,N,4,$30K - $50K,0,4,Plato,3.71,11.8,10.8,0,0,28,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,"Sunday Paper, Radio, TV",54.11
30609,Pain Relievers,Health and Hygiene,Non-Consumable,2.55,1.02,3,Two for One,USA,S,M,3,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,3,Consolidated,0.85,8.57,6.56,1,0,27,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,Product Attachment,106.2
30610,Kitchen Products,Household,Non-Consumable,1.65,0.726,3,Shelf Emptiers,USA,M,F,4,Partial High School,Golden,Skilled Manual,N,1,$10K - $30K,2,1,Denny,0.55,21.5,19.5,0,0,20,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,Street Handout,137.34
30611,Baking Goods,Baking Goods,Food,4.92,2.4108,2,Shelf Clearing Days,Mexico,M,F,3,Bachelors Degree,Bronze,Management,Y,2,$70K - $90K,2,2,BBB Best,2.46,6.76,3.76,1,1,3,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,Sunday Paper,98.81
30612,Canned Shrimp,Canned Foods,Food,11.08,4.7644,4,Price Savers,USA,M,F,2,Partial High School,Golden,Manual,N,1,$10K - $30K,2,1,Pleasant,2.77,16,14,0,1,13,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,"Sunday Paper, Radio",80.29
30613,Hygiene,Health and Hygiene,Non-Consumable,2.56,0.9728,2,Double Down Sale,Canada,S,M,4,Bachelors Degree,Silver,Professional,N,4,$70K - $90K,0,4,Consolidated,1.28,11.6,9.6,1,0,2,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Cash Register Handout,142.71
30614,Paper Products,Household,Non-Consumable,10.35,3.8295,3,Shelf Clearing Days,USA,M,M,1,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,1,2,Denny,3.45,18.6,16.6,1,0,15,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,In-Store Coupon,109.21
30615,Dairy,Dairy,Drink,6.9,3.174,3,Tip Top Savings,Mexico,M,F,1,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,3,Carlson,2.3,19.4,17.3,0,0,31,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,"Daily Paper, Radio",79.59
30616,Breakfast Foods,Frozen Foods,Food,11.48,3.5588,4,High Roller Savings,Mexico,S,M,4,Partial College,Golden,Clerical,Y,4,$50K - $70K,0,4,Carrington,2.87,13.7,11.6,1,1,36,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,Product Attachment,121.93
30617,Meat,Deli,Food,8.28,3.8088,3,High Roller Savings,Mexico,M,M,3,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,1,3,Red Spade,2.76,21.8,20.7,0,0,7,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,Product Attachment,121.93
30618,Vegetables,Produce,Food,14.32,7.0168,4,Wallet Savers,USA,M,F,4,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,3,4,Tri-State,3.58,19.9,18.8,0,1,4,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,"Sunday Paper, Radio, TV",79.95
30619,Vegetables,Frozen Foods,Food,5.16,1.6512,3,Green Light Days,USA,S,M,3,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,2,Imagine,1.72,17.7,15.7,1,1,4,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,Daily Paper,66.27
30620,Candy,Snacks,Food,2.67,1.335,3,Dimes Off,USA,S,F,2,High School Degree,Bronze,Professional,Y,4,$130K - $150K,0,4,Musial,0.89,13.8,10.8,0,1,22,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,"Daily Paper, Radio",131.58
30621,Hardware,Household,Non-Consumable,10.48,4.9256,4,Shelf Clearing Days,Mexico,S,F,2,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,2,High Quality,2.62,7.64,5.63,1,0,30,Supermarket,Acapulco,Guerrero,23593,17475,3671,2447,0,0,0,0,0,TV,55.22
30622,Bathroom Products,Health and Hygiene,Non-Consumable,4.56,2.1888,2,Sale Winners,Mexico,S,F,3,Partial High School,Bronze,Skilled Manual,N,2,$30K - $50K,0,2,Bird Call,2.28,16.2,15.2,1,0,1,Small Grocery,Guadalajara,Jalisco,24597,15012,5751,3834,1,0,0,0,0,Bulk Mail,110.5
30623,Meat,Deli,Food,5.5,2.035,2,Free For All,Mexico,M,F,1,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,1,Moms,2.75,13.2,11.1,1,1,33,Mid-Size Grocery,Mexico City,DF,36509,22450,8435,5624,0,0,0,0,0,Radio,148.87
30624,Snack Foods,Snack Foods,Food,8.52,3.7488,4,Best Savings,USA,M,F,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,3,1,Fort West,2.13,19.3,17.2,0,0,35,Supermarket,Los Angeles,CA,23598,14210,5633,3755,0,0,0,0,1,"Daily Paper, Radio, TV",53.82
30625,Vegetables,Produce,Food,4.8,1.632,2,Green Light Days,USA,M,F,1,Partial High School,Normal,Manual,Y,2,$10K - $30K,1,2,Hermanos,2.4,7.06,5.05,1,0,29,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Cash Register Handout,139.19
30626,Snack Foods,Snack Foods,Food,4.11,1.3563,3,Best Savings,USA,M,M,3,Bachelors Degree,Bronze,Professional,Y,3,$110K - $130K,2,3,Nationeel,1.37,17,16,1,0,34,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,"Daily Paper, Radio, TV",53.82
30627,Vegetables,Produce,Food,4.35,1.74,3,Free For All,USA,S,M,1,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,2,Tell Tale,1.45,17.1,15.1,1,1,13,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Daily Paper,52.06
30628,Snack Foods,Snack Foods,Food,7.74,2.6316,3,Big Time Discounts,USA,S,M,1,Partial High School,Bronze,Manual,N,3,$50K - $70K,0,3,Fort West,2.58,17.1,14.1,0,1,26,Supermarket,Los Angeles,CA,23598,14210,5633,3755,0,0,0,0,1,"Daily Paper, Radio, TV",146.41
30629,Vegetables,Produce,Food,15.64,4.692,4,Two for One,Mexico,M,M,2,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,2,0,Hermanos,3.91,17.2,15.2,1,0,11,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,Cash Register Handout,68.63
30630,Dairy,Dairy,Food,6.75,2.295,3,Bag Stuffers,USA,M,M,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,1,Carlson,2.25,9.77,8.77,0,0,8,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,"Daily Paper, Radio",126.62
30631,Snack Foods,Snack Foods,Food,1.72,0.602,2,Big Time Savings,Mexico,M,F,4,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,1,2,Best Choice,0.86,7.13,6.13,0,1,33,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,"Daily Paper, Radio",129.38
30632,Cleaning Supplies,Household,Non-Consumable,7.32,2.928,3,Unbeatable Price Savers,Mexico,S,F,4,Graduate Degree,Silver,Professional,N,4,$70K - $90K,0,4,Sunset,2.44,15.7,13.6,1,0,11,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,Daily Paper,106.73
30633,Hardware,Household,Non-Consumable,9.72,4.1796,3,Wallet Savers,Mexico,S,M,1,Partial College,Normal,Clerical,Y,1,$10K - $30K,0,1,High Quality,3.24,9.42,7.42,1,0,20,Supermarket,Orizaba,Veracruz,34791,26354,5062,3375,0,0,1,1,0,TV,62.12
30634,Vegetables,Produce,Food,1.68,0.5208,2,Price Savers,Mexico,S,F,4,Bachelors Degree,Silver,Professional,Y,2,$50K - $70K,0,2,Tell Tale,0.84,11.2,10.1,0,0,31,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,"Sunday Paper, Radio",54.36
30635,Canned Shrimp,Canned Foods,Food,5.72,2.8028,2,Price Cutters,Mexico,S,M,5,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,0,Blue Label,2.86,8.86,6.85,0,0,2,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,"Daily Paper, Radio, TV",139.44
30636,Vegetables,Produce,Food,1.68,0.6888,2,Price Slashers,USA,M,M,3,High School Degree,Golden,Skilled Manual,Y,2,$30K - $50K,3,2,Tell Tale,0.84,11.2,10.1,0,0,31,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,"Sunday Paper, Radio, TV",86.21
30637,Fruit,Produce,Food,10.02,3.9078,3,Cash Register Lottery,USA,M,M,4,Partial High School,Golden,Professional,Y,4,$90K - $110K,4,4,Hermanos,3.34,21.3,19.2,0,1,16,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,"Sunday Paper, Radio",123.61
30638,Breakfast Foods,Frozen Foods,Food,1.71,0.6327,3,Dimes Off,Mexico,S,M,1,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,3,Carrington,0.57,7.64,5.63,0,1,22,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,Radio,115.25
30639,Canned Soup,Canned Foods,Food,9.93,3.3762,3,Shelf Clearing Days,Mexico,S,F,3,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,3,Pleasant,3.31,12.5,9.5,1,1,4,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,Sunday Paper,98.81
30640,Dairy,Dairy,Food,9.54,3.6252,3,Price Cutters,USA,M,M,3,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,0,2,Gorilla,3.18,21.1,20.1,1,1,30,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,Cash Register Handout,145.52
30641,Snack Foods,Snack Foods,Food,15.12,7.1064,4,Weekend Markdown,Mexico,M,F,3,Partial High School,Bronze,Professional,Y,4,$130K - $150K,1,4,Horatio,3.78,16.7,14.7,1,1,28,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,TV,89.9
30642,Breakfast Foods,Frozen Foods,Food,19.35,8.514,5,I Cant Believe It Sale,Canada,M,F,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,2,1,Imagine,3.87,7.2,4.19,1,0,27,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,"Daily Paper, Radio, TV",102.47
